"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"glutamate..gamma.methyl.ester","0.66864341985728","0.0125478605207469","2.88043092103834e-06","0.0840295714071302","0.921596569763282","0.712204961339348","0.0239485889263763","1.61518378506158e-05","0.102267379730471","0.942431458303522","0.0185870244938859","0.0909949836144181","Inf","Inf","-0.00359507910873794","NS","OK_sd","OK_sd","NS","NS"
"N.acetyltyrosine","3.31859938297411e-11","1.23578894708371e-09","0.000580281460777928","0.00500340985590262","0.759491753714338","1.38139244254474e-10","1.04159354111341e-08","0.00186826547595154","0.00783117321160307","0.836550576128537","0.288396483006472","0.219216143436342","Inf","Inf","-0.0111823316897182","OK_sd","OK_sd","OK_sd","C: Status","NS"
"X1.3.dimethylurate","0.348496554376697","9.33410971355383e-08","0.509105514864442","1.08543381486637e-19","0.326478149931011","0.401792544001","5.45964951779851e-07","0.612461155736744","1.41628239112853e-18","0.460034723148626","-0.0407603577267624","0.193186133017959","Inf","Inf","0.035829977680013","NS","OK_sd","NS","OK_sd","NS"
"X3.methylxanthine","6.10611406679325e-06","0.0460879919949927","0.430799686030307","4.60150146398747e-06","0.105939749449465","1.43108752826225e-05","0.0762700062648843","0.538301265141","1.14154250212632e-05","0.195440230088127","-0.196681910990228","0.0727596995088954","Inf","Inf","-0.0590023236808006","OK_sd","C: CENTER_C","NS","OK_sd","NS"
"X3.hydroxylaurate","0.0903821144531941","1.69958338214212e-05","0.834943489408052","0.0216258153221633","0.0408071752732777","0.117704922565244","5.92888084721557e-05","0.882281881578191","0.0297629121624498","0.0931409957995955","0.0736474116042705","0.156141466255334","Inf","Inf","0.0746112492970986","NS","OK_sd","NS","OK_sd","C: AGE"
"pyridoxate","5.35039224746717e-09","1.93847782228533e-09","0.0241567319622264","5.74912696057241e-10","0.257733072599652","1.75373968111424e-08","1.57515832625221e-08","0.0491895282855063","2.4004816263067e-09","0.383911942390481","-0.253791617380036","0.21665770145348","Inf","Inf","-0.0413223492940376","OK_sd","OK_sd","C: AGE","OK_sd","NS"
"threonylphenylalanine","0.0981424288582492","0.000370940207447134","0.007197813288964","4.61324790031422e-29","0.726134439642268","0.126776521865455","0.000986674903276243","0.0175989777173408","1.22748576484831e-27","0.812513011596847","-0.0718542572347751","-0.129486140160228","Inf","Inf","0.0127938721560359","NS","OK_sd","OK_sd","OK_sd","NS"
"gamma.glutamylvaline","8.9119261530218e-27","5.66054193689834e-06","9.25214945938983e-13","5.95708993102174e-12","8.19986255141715e-08","1.27299829364743e-25","2.1946729738203e-05","1.21894823460116e-11","3.24649439212711e-11","1.17128562971295e-06","0.465850957227994","0.16465193329188","Inf","Inf","0.194018205832187","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X3.hydroxysebacate","1.82498109238213e-07","9.80661508368795e-13","0.000128100831044978","0.0168449898332889","5.17885595665221e-11","5.1061990597157e-07","1.44647572484397e-11","0.000491053185672417","0.0237863175897742","2.0669728038756e-09","0.226540191520941","0.256193540365367","Inf","Inf","0.236417575512814","OK_sd","OK_sd","OK_sd","C: DOSAGE_DPPIV_C","OK_sd"
"X5.hydroxyhexanoate","0.605453333849644","3.41822402354467e-06","0.145561186155485","0.317457838791005","0.512179527798943","0.653619867966561","1.39714759034642e-05","0.222941907012408","0.344908156316569","0.643985925020808","-0.021246618999902","0.168416262163978","Inf","Inf","0.0239381156315898","NS","OK_nc","NS","NS","NS"
"propionylglycine","0.00082647886681477","0.590249204153792","0.215999409660087","0.0197855912224245","0.801190185974283","0.00148744273510297","0.666362870246836","0.310828418779149","0.0274719040425077","0.855401323656257","-0.144544817557844","-0.0196669774530429","Inf","Inf","-0.00919756531772514","OK_sd","NS","NS","OK_sd","NS"
"butyrylglycine","0.248531308618249","0.0569349000314435","0.000582370152046795","0.917882048558169","0.238118529910045","0.295580180363685","0.091001954467219","0.00186826547595154","0.928833661367215","0.364291820843214","-0.0485357161692798","0.0694565008120129","Inf","Inf","0.0430710109474478","NS","OK_sd","OK_sd","NS","NS"
"X2.hydroxyadipate","0.00189453465287244","0.0489709314128283","1.15035969858637e-06","0.317315769757647","0.00198888611967945","0.0032378885692039","0.0798720600086634","7.03170320262026e-06","0.344908156316569","0.00767948438720994","0.127464645475299","0.0718231143558907","Inf","Inf","0.11257817666083","OK_sd","C: Status, GENDER, DOSAGE_DPPIV_C","OK_sd","NS","OK_sd"
"propionylcarnitine..C3.","9.67031397444492e-44","8.37462967679261e-09","6.85852026190028e-14","3.1967821169754e-16","5.73569716357765e-10","3.85959295980052e-42","5.88827589192102e-08","1.00075397799986e-12","2.81125758826829e-15","1.46855491527828e-08","0.603155348949347","0.20811442578081","Inf","Inf","0.223507310192325","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"pro.hydroxy.pro","1.77749045416314e-19","0.00715236778130182","0.0161479832514404","4.34454610209251e-06","7.45757877873174e-13","1.41885561547023e-18","0.0143789082655208","0.034185356118884","1.08773967906634e-05","6.32495900171185e-11","-0.392527518892162","-0.0980088192672866","Inf","Inf","-0.257497542246962","OK_sd","OK_sd","C: Status, AGE, DOSAGE_DPPIV_C","OK_sd","OK_sd"
"X3.hydroxy.2.ethylpropionate","0.152506955315068","0.00028777027787504","8.80867363268817e-09","0.380830873514607","0.0790137364351507","0.190213178642047","0.000787306990073445","6.94963379044061e-08","0.408850866581742","0.156072256684861","0.0622254703263089","0.131870571816233","Inf","Inf","0.0640914396241701","NS","OK_sd","OK_sd","NS","NS"
"X3.carboxy.4.methyl.5.propyl.2.furanpropanoate..CMPF.","0.219828049216107","4.36341315030565e-25","0.0354633732542017","6.3375547891516e-14","0.153650180861812","0.264456261335334","5.38286513178615e-23","0.0679714654038867","4.32163912003956e-13","0.260629119286848","-0.0533651781476263","0.36480732841122","Inf","Inf","-0.0520797691156768","NS","OK_sd","C: AGE","OK_sd","NS"
"docosapentaenoate..n3.DPA..22.5n3.","0.026649558729002","1.99636861798604e-10","0.0541684491155056","0.000789735308736136","0.131351226669268","0.0379071815463896","1.86832566524624e-09","0.0965920965173996","0.00141568139227865","0.230885511127198","0.096400883015513","0.229268838603559","Inf","Inf","0.0550699384382518","C: AGE","OK_sd","OK_sd","OK_sd","NS"
"docosadienoate..22.2n6.","0.000385773185415036","7.10421097117466e-06","0.0196594074318685","0.218838228832601","0.00415820081384058","0.000728086526576083","2.67047487199003e-05","0.0410427936693009","0.243812378100033","0.0141775841818635","0.154369495279785","0.162928858733534","Inf","Inf","0.104396742867395","OK_sd","OK_sd","C: Status, AGE","NS","C: Status"
"adrenate..22.4n6.","4.02994871714425e-22","0.00937362797231786","0.637060577102255","9.61510593124092e-08","1.33537253620966e-06","3.82422406235297e-21","0.018249660198616","0.717436449618534","3.02730829436054e-07","1.29688211750392e-05","0.420539905218983","0.0946881829410625","Inf","Inf","0.175218886724764","OK_sd","C: Status","NS","OK_sd","C: Status"
"X10.undecenoate..11.1n1.","9.42537974404533e-11","0.115048755186854","0.96466458792014","1.95821379711088e-09","0.841666268546418","3.68594821690764e-10","0.168597365862377","0.975534679464054","7.72469803104495e-09","0.884373611896229","-0.281623181417496","0.057515275556584","Inf","Inf","0.007296632770442","OK_sd","NS","NS","OK_sd","NS"
"X1.methylhistamine","0.000206626513040309","0.00653605995686467","0.0253638516365699","6.84578618095306e-25","0.312927963092536","0.000408139997373653","0.0133174675097077","0.0511179948579692","1.27256600651415e-23","0.445585777457053","0.156923610117007","-0.0990943208316269","Inf","Inf","0.0368467915240608","C: CENTER_C","C: CENTER_C","C: Status","OK_sd","NS"
"X4.imidazoleacetate","0.0455817213493053","0.000788789648332605","5.40419507410947e-07","0.00665776422717694","0.0254231555452737","0.0622904288731191","0.00197124779518848","3.52571765171469e-06","0.0102085718150046","0.0626152954861366","0.0868549729896705","0.122150758492261","Inf","Inf","0.0814988045805431","C: AGE, GENDER, CENTER_C","OK_sd","OK_sd","OK_sd","C: AGE, GENDER"
"X1.methyl.4.imidazoleacetate","0.00429468693740156","9.75070513216864e-09","0.00856803098899929","0.19069869034885","0.386386846240919","0.00702155442657099","6.78549069966813e-08","0.0204337751354517","0.215353261202126","0.518109634732141","0.124187241480633","0.207205185100804","Inf","Inf","0.0316313562354112","C: AGE","OK_sd","C: AGE","NS","NS"
"sebacate..C10.DC.","0.0205275254926181","0.000401951218238447","0.489155566478283","7.1358352233026e-78","1.84545589249807e-05","0.0297923551801954","0.00106118249639995","0.59425613582008","1.93666567960433e-75","0.000133918911557213","-0.100695412387834","0.128723632571024","Inf","Inf","0.155485972823839","C: CENTER_C","C: DOSAGE_DPPIV_C","NS","OK_sd","OK_sd"
"guanidinosuccinate","1.57164898766852e-05","3.0812204767687e-07","0.398667511230175","0.0400744461000994","0.983469012131546","3.5486317408755e-05","1.5958840408302e-06","0.507497010074435","0.051545993704109","0.98856848108334","-0.186842164744174","0.185338121407576","Inf","Inf","-0.000756839675437402","OK_sd","OK_sd","NS","C: Status, AGE","NS"
"stearidonate..18.4n3.","0.832057878449896","3.64977833986272e-06","3.29120042176832e-05","7.81042707711864e-11","0.479647616264937","0.854086642251519","1.48285904406997e-05","0.000145005161439598","3.75842182398936e-10","0.615782228260662","-0.00922947101946098","0.167931766340504","Inf","Inf","-0.0258155245356046","NS","OK_sd","OK_sd","OK_sd","NS"
"X5.dodecenoate..12.1n7.","3.07216261605682e-07","0.509406067575551","3.16117116774841e-15","2.90118071642498e-10","0.00125559753093356","8.32120692612595e-07","0.591144641393306","5.36213659329324e-14","1.24585513676857e-09","0.00514757054222612","-0.222614840989399","0.0240956634576646","Inf","Inf","-0.117426048248458","OK_sd","NS","OK_sd","OK_sd","C: Status"
"octanoylcarnitine..C8.","0.0323799868065011","0.00138364915288122","0.652771878862152","0.0264500544624205","0.864065915660125","0.0454329586020907","0.00329288017643601","0.728463354947319","0.0354321065207351","0.901951882731376","-0.0930556706623369","0.116417435972426","Inf","Inf","-0.00625339060117751","OK_sd","OK_sd","NS","OK_sd","NS"
"tauro.beta.muricholate","7.14785243774945e-08","0.265551536349084","0.0660071193371891","4.86754075049706e-07","0.0280140442962435","2.09043874095388e-07","0.340356704711358","0.114982876688788","1.41743622283788e-06","0.0682496554937207","-0.188590113541329","-0.0406510983241579","Inf","Inf","-0.0801240574186689","OK_sd","NS","NS","OK_sd","C: Status"
"decanoylcarnitine..C10.","0.000103261569554376","0.00352214750854671","0.360285533706403","0.000366799998339418","0.798471979880601","0.000211033057056157","0.00765954193765686","0.472831208162079","0.000683719227673888","0.855190589343311","-0.168857881214824","0.106286012713138","Inf","Inf","-0.00932606154215927","OK_sd","OK_sd","NS","OK_sd","NS"
"N.acetylglutamine","0.0119868628025493","1.2927658058716e-07","0.00534347195979211","0.0226751087768679","0.0626010520348526","0.0182151991299657","7.30951332736568e-07","0.0135029635929942","0.0309558577567502","0.128711556986811","0.109269402608362","0.191078146188154","Inf","Inf","0.0679352333917377","C: AGE","OK_sd","C: AGE","AD","NS"
"N.acetyltryptophan","6.75577011455946e-16","7.46586649813845e-06","3.31339813393669e-13","1.01811977156949e-09","0.813574140985121","4.00331006351842e-15","2.79866873977179e-05","4.54169825025464e-12","4.08754002964437e-09","0.865219521408158","0.351156885938807","0.162549866487214","Inf","Inf","-0.00861355550113645","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"N.acetylphenylalanine","1.06079302894427e-18","2.1417116674786e-15","6.76258048332054e-13","0.00135918558656155","0.124578339517148","8.04187787864457e-18","5.28418678685175e-14","9.08596209491681e-12","0.00234062797076652","0.220695570136775","0.383930925885464","0.283785434154214","Inf","Inf","0.0560554236320885","OK_sd","OK_sd","OK_sd","C: Status","NS"
"N.acetylasparagine","0.0727770300771211","0.000939520029422066","0.518506273110088","0.924383105935067","0.511367764073209","0.0957889716921953","0.00232651218964552","0.622115837851803","0.934715256895593","0.643716192808297","-0.0780323521212715","0.120392979967762","Inf","Inf","0.0239841821412482","OK_sd","OK_sd","NS","NS","NS"
"gamma.glutamyl.epsilon.lysine","0.00935187103937341","0.00821730038251765","0.0428543806330637","0.00123755653501429","0.234541147149574","0.0144538599093733","0.0162786519986518","0.0798810364272904","0.00214752457546598","0.360036579956982","0.111770777611187","0.0963166607643386","Inf","Inf","0.0434007366822458","OK_sd","OK_sd","C: Status, AGE","OK_sd","NS"
"X1.palmitoyl.GPC..16.0.","1.2163891242066e-35","0.418063365039984","0.99583364602165","3.25382016279047e-10","4.44335596292593e-09","3.17430777220838e-34","0.503382419129777","0.996568036616062","1.39288137568034e-09","8.738600060421e-08","-0.541901798428353","0.0295725808648958","Inf","Inf","-0.211858837106295","OK_sd","NS","NS","C: Status","C: Status"
"N.acetylarginine","0.00510816138619589","1.21370049043301e-07","0.764434638692684","0.116187430684148","0.853821590807276","0.00825211309650931","6.9201326282252e-07","0.825248850203637","0.137340020416715","0.894699535695347","0.121776277622488","0.191488451782102","Inf","Inf","0.00672982743660746","C: AGE","OK_sd","NS","NS","NS"
"piperine","0.160148893708453","0.0313322550849152","0.0128309171651619","3.29127659524897e-09","0.512531170981925","0.198830785692928","0.0548617679357805","0.0283114708831297","1.23377412700355e-08","0.643985925020808","0.0610877967557467","0.0785149230429837","Inf","Inf","0.0239181721498022","NS","C: GENDER, CENTER_C","OK_sd","OK_sd","NS"
"campesterol","0.000166178236564242","0.832990972968007","0.568790685391453","0.180405290057269","0.241775450152849","0.000331623333849523","0.877615489377007","0.661963087543912","0.205205346695485","0.366580207661917","-0.159794163960611","0.00770223079245955","Inf","Inf","0.042737542453557","OK_nc","NS","NS","NS","NS"
"myristoylcarnitine..C14.","0.483095496395351","3.81985528341553e-12","0.00847299901188459","4.17085627674688e-12","0.339042930514632","0.539556040006989","4.844433289341e-11","0.0202427106674778","2.30075283233558e-11","0.469470670110566","-0.0305062270675898","0.249606988370911","Inf","Inf","0.0349112953669472","NS","OK_sd","C: AGE","OK_sd","NS"
"X1.stearoyl.GPC..18.0.","1.02158894840657e-42","0.531153690992178","0.0085998904205614","1.86034336136133e-13","1.14508486994824e-11","3.9608462942506e-41","0.611739615529203","0.0204737742117576","1.1852046673086e-12","5.75511173525838e-10","-0.595756703609665","0.022871896925026","Inf","Inf","-0.244146850738424","OK_sd","NS","C: Status, DOSAGE_DPPIV_C","OK_sd","C: Status"
"X1.oleoyl.GPC..18.1.","2.74373953538578e-55","0.257283198093955","0.580261545539235","5.49884307821708e-18","3.65197285890885e-07","2.65946753537036e-53","0.331246015003317","0.67128296444735","6.01768552995207e-17","4.06207145044206e-06","-0.681104824187995","0.0413613986321684","Inf","Inf","-0.184193931490036","OK_sd","NS","NS","OK_sd","C: Status"
"N.acetylthreonine","0.361307858160521","0.000439762641517614","6.68447981043788e-05","0.188117614982238","0.147303387908464","0.41480098436872","0.00115427060839343","0.00027239757065358","0.21326282667577","0.252068975273375","0.039705561038824","0.127864883888655","Inf","Inf","0.0528950527109155","NS","OK_sd","OK_sd","NS","NS"
"N.acetylisoleucine","2.17076628672622e-26","0.000181896744773624","4.66017492331263e-10","3.21057167151226e-14","0.00591461072574725","2.9165642089975e-25","0.00052074658788567","4.71134734449817e-09","2.29302408328533e-13","0.0186221038395337","0.46224957996489","0.136081088879169","Inf","Inf","0.10028623211317","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X10.nonadecenoate..19.1n9.","0.001148841110904","3.01735942286923e-06","0.00299590802169586","0.00319744674183603","0.0611373948329174","0.00202727878738196","1.2521580234965e-05","0.00802742691004604","0.00517155569567521","0.126468665835776","0.141395496018142","0.169334547294545","Inf","Inf","0.0683169221919321","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"X10.heptadecenoate..17.1n7.","0.000126909231053452","6.61201470717673e-06","1.99963989607434e-07","0.0518895244523127","0.379441108178817","0.000257753420727674","2.50628602168682e-05","1.35675566948644e-06","0.0652586512342803","0.512339884376771","0.166665410956324","0.163475369319509","Inf","Inf","0.0320962874683998","OK_sd","OK_sd","OK_sd","C: AGE, GENDER","NS"
