"","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C"
"dexpanthenol","1.0268641617107e-10","0.0133076825381033","3.99270678349976e-10","0.0364818690994064","-0.271135488634566","-0.090235443129392","OK_sd","C: Status"
"X4.methylbenzenesulfonate","3.83149139073562e-13","0.0278643623508503","1.89756708657965e-12","0.0680070858095392","-0.194836016786336","-0.0802004338203993","OK_sd","C: Status"
"alpha.ketoglutaramate.","0.0142930480073336","0.650112573081137","0.0213608657995063","0.753375543698636","-0.106541999743835","-0.0165677270044555","OK_nc","NS"
"X2.3.dihydroxyisovalerate","0.00487723008679555","0.611475408016469","0.00789785349377275","0.725402427167642","-0.122424224159365","-0.0185529752359192","OK_nc","NS"
"X3.methylglutaconate","0.0987865722899866","0.0416647726556416","0.127306152514256","0.0944324970590606","0.0717939831383215","0.074297301388349","NS","OK_nc"
"X5..galactosylhydroxy..L.lysine","2.9045929913331e-07","0.179625591210916","7.91472427558036e-07","0.29474235462299","0.223074430974858","0.0489864851783573","OK_nc","NS"
"cysteinylglycine.disulfide.","0.000355937648687741","0.823373868226726","0.00067648093735191","0.873862899892773","0.155288675250703","0.00815297415032045","OK_nc","NS"
"isoursodeoxycholate","3.54779650762486e-24","2.14787875323067e-07","3.92800635115145e-23","2.69876987790186e-06","0.441108440633782","0.187744378716915","OK_sd","C: Status"
"formiminoglutamate","6.92720315402304e-44","2.10643363825363e-08","2.9375670875029e-42","3.62691228024409e-07","0.604195077113172","0.202536955268032","OK_sd","C: Status"
"hydantoin.5.propionate","1.09015337927999e-19","0.000165024563829597","8.91167551616234e-19","0.000871355381777289","0.394848071605627","0.136959156842074","OK_sd","C: Status"
"sulfate.","0.0651661561224692","0.206842190967608","0.0867816230207955","0.327902865821313","0.0802022195936019","0.0460834127200805","OK_nc","NS"
"X4.hydroxyglutamate","1.15520608231553e-71","3.70296493888786e-06","2.27361798182243e-69","3.14380123710135e-05","0.778342010291802","0.167824641965442","OK_sd","OK_sd"
"L.urobilin","0.121014959719469","0.769938515586324","0.154194648205934","0.83785610717774","0.0629713622699224","0.0106822138992069","NS","NS"
"pantoate","0.678681287734709","0.134314157686712","0.721763720576802","0.233972159153875","-0.0179993520534631","0.0546511637183612","NS","NS"
"norcotinine","0.31766605959331","0.604693441425444","0.368123691603861","0.719166520608526","0.0204253844357214","0.0189069905484223","NS","NS"
"hydroxycotinine","0.51400404448067","0.706111888728322","0.567999583355268","0.796193166722185","0.0164623625938957","-0.0137730632475206","NS","NS"
"S.methylcysteine","1.00275132336637e-10","0.022765880506598","3.91015386726485e-10","0.0568937382089382","-0.281216331266434","-0.0830407425367711","OK_sd","C: Status"
"androsterone.glucuronide","0.000323213580686749","0.158710532829948","0.000619492696316269","0.267873374440597","0.156381143248924","0.0514478621924699","OK_nc","NS"
"argininate.","1.12753002386891e-20","0.00567435231452056","9.56286401493816e-20","0.0181606039877462","0.405448778319407","0.100777441624617","OK_sd","C: Status"
"solanidine","0.182155707790459","0.0917029115059917","0.223494842198601","0.1742869060415","0.0464185885313463","0.0615437601972263","NS","NS"
"X2.oxoarginine.","2.20460409355912e-25","0.000547933093877485","2.87658437976897e-24","0.00247848402797249","0.452756409773445","0.125741753804674","OK_sd","C: Status"
"cis.4.decenoate..10.1n6..","0.0653683637600976","0.9451844111034","0.0869655584533847","0.96220198489671","0.0801419454971483","0.00251142108264563","OK_nc","NS"
"leukotriene.B5","2.73121340731512e-06","0.0261432604476239","6.6301549082766e-06","0.0642688486004088","0.200042191867517","0.081105016634945","OK_sd","C: Status"
"ethyl.glucuronide","0.868113556659134","0.195492578530485","0.884406979269103","0.314689714194387","-0.00617056062443966","-0.0472578155338556","NS","NS"
"X1.lignoceroyl.GPC..24.0.","8.7705873999867e-49","4.53220909405013e-09","5.95084355089097e-47","8.78601105803718e-08","-0.638355421278263","-0.211742905075202","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..GPC..P.16.0..","5.27820586886617e-60","7.98638449002397e-14","7.16252536405139e-58","7.74108839497323e-12","-0.710503514733249","-0.267874329711722","OK_sd","C: Status"
"X1.methyl.5.imidazoleacetate","0.094891349046391","0.486603607276071","0.122987163950289","0.622944429314743","0.0726302862266156","0.0254085036281886","NS","NS"
"glycoursodeoxycholate","9.34993804552109e-12","7.44524803904745e-05","4.09285997670068e-11","0.000443122876709974","0.29642047209686","0.143950717589974","OK_sd","C: Status"
"tauroursodeoxycholate","1.65310633405213e-06","0.00691629291438033","4.10103344663389e-06","0.0213191559825609","0.156253060793961","0.0984143257685602","OK_sd","C: Status"
"S.methylcysteine.sulfoxide","0.000211213993825877","0.777042478805325","0.000416595043054818","0.842883008584194","-0.161135262606704","-0.0103432697322489","OK_nc","NS"
"X.14.or.15..methylpalmitate..a17.0.or.i17.0.","0.213385152830617","0.591055736119073","0.257686916567126","0.709789941516444","0.0541186043532966","0.0196243198560614","NS","NS"
"eicosanedioate..C20.DC.","8.77710226886901e-05","0.350384575440471","0.000181011060468925","0.48076023141832","-0.170568158701696","-0.0341005944380242","OK_nc","NS"
"docosadioate..C22.DC.","0.122494584799817","0.0838503093463564","0.155786445648898","0.162317931216841","0.067167946235506","0.063083887465128","NS","NS"
"X16.hydroxypalmitate","0.416866991254222","0.399925802541828","0.472194079408998","0.531537036287229","-0.0353130862597663","0.0307394824009973","NS","NS"
"oleoyl.linoleoyl.glycerol..18.1.18.2...1.","2.75031942789854e-17","5.26727903310072e-05","1.84761557606848e-16","0.000328435351184613","0.36776239951178","0.146892868721942","OK_sd","C: Status"
"oleoyl.linoleoyl.glycerol..18.1.18.2...2.","5.12397836926726e-18","0.000372350774795793","3.58414363252354e-17","0.0017605574961599","0.37619323875323","0.129450187443153","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..GPE..P.16.0..","1.76628380262732e-19","9.08686752627586e-08","1.41825273382561e-18","1.27122466321199e-06","-0.392557655940389","-0.193358842231533","OK_sd","OK_sd"
"X1..1.enyl.stearoyl..GPE..P.18.0..","6.17930695433419e-29","1.26876820482478e-06","9.75037155468779e-28","1.2476220680777e-05","-0.485455107099535","-0.175581714241473","OK_sd","C: Status"
"N.oleoyltaurine","0.134796411423569","0.081342647004723","0.169369194723873","0.158614127126","-0.0649679417149487","0.0636002271547086","NS","NS"
"linoleoylcarnitine..C18.2..","0.226409358317047","0.955424568581202","0.271331015912529","0.96971663393021","-0.052611751941956","0.00204171573981296","NS","NS"
"isoleucylglycine","2.55336799957325e-21","0.000828383503387503","2.29367994316269e-20","0.0035914262431209","-0.406978233516918","-0.121660753397316","OK_sd","C: Status"
"leucylalanine","1.03931572943857e-09","5.52591562284421e-08","3.67279022095871e-09","8.52121306840863e-07","-0.265379312423245","-0.196530825265196","OK_sd","OK_sd"
"leucylglutamine.","0.214812410444105","0.148121027990972","0.25888138629898","0.253148910558878","-0.0534405207681934","0.052788538953458","NS","NS"
"leucylglycine","7.38458370976255e-09","0.100791846141515","2.3802565544294e-08","0.188135536745578","-0.2512224340187","-0.0598879959960232","OK_nc","NS"
"N.stearoyltaurine","0.98645133526465","0.168537121952309","0.988636973378235","0.281309808719905","0.000745891943613575","0.0502629625977382","NS","NS"
"X2.O.methylascorbic.acid","3.58309690174296e-23","9.35502486404532e-05","3.65583646290616e-22","0.000535644250654409","0.431178283243048","0.141977994477423","OK_sd","C: Status"
"carboxyethyl.GABA","0.803061032716476","0.912262733856128","0.82997244584635","0.934294739503974","-0.0104424872105902","0.00402470889606567","NS","NS"
"beta.citrylglutamate","1.64906691095307e-09","4.71123762997119e-05","5.67965431005919e-09","0.000304435688755758","0.262192319573259","0.1478295433416","OK_sd","C: Status"
"trimethylamine.N.oxide","1.33958440575013e-06","0.00458189756438823","3.34772751123928e-06","0.0154413822347817","0.210213445644066","0.103278745166086","OK_sd","C: Status"
"N6.methyllysine","0.00332884694590889","0.547202403739916","0.00553583983529211","0.672602954596981","-0.12766807055083","0.0219850518592311","OK_nc","NS"
"equol.sulfate","0.00122693483709998","0.476741301319755","0.00216227347265542","0.613793117543556","-0.0577953242369676","-0.0259865336455001","OK_nc","NS"
"dihydroferulate","0.00790746765374399","0.269139095230918","0.0123480248632113","0.397845046000388","0.113443383787775","0.0403476374502518","OK_nc","NS"
"imidazole.propionate","1.3826233440748e-20","2.54288588891532e-05","1.15816041846266e-19","0.000176055926084596","0.40450699556232","0.152908366531314","OK_sd","C: Status"
"pregnanediol.3.glucuronide","1.25043108847941e-11","0.000561720976685653","5.38677773671924e-11","0.00253240985170243","-0.294597180679138","-0.125499773296857","OK_sd","C: Status"
"alliin","0.0338548349220281","0.793743650571885","0.0471673624119016","0.853494559291638","0.0910666254793674","-0.00954985695727998","OK_nc","NS"
"histidylalanine","0.118814998893118","0.0344743169612118","0.151533790881542","0.0813593880284599","0.0676953445794751","0.0771205688345688","NS","OK_nc"
"phenylalanylglycine","3.59561631915354e-06","0.157441778068893","8.62058541535575e-06","0.266062880248428","-0.201488770182405","0.0516048480940115","OK_nc","NS"
"phenylalanylalanine","1.79678967336919e-05","4.85848191672081e-21","4.0301546888628e-05","3.29647998049507e-18","-0.184928462181772","-0.333885248379459","C: DOSAGE_DPPIV_C","OK_sd"
"valylglycine","6.39746876842207e-07","0.0540191111042589","1.67593921211366e-06","0.116164323812468","-0.213400438494052","-0.0702889225162792","OK_nc","NS"
"prolylglycine","1.60475756754305e-15","2.5311330180914e-36","9.22735601337252e-15","3.43474750555003e-33","0.346530849035991","0.436462500086149","OK_sd","OK_sd"
"N.palmitoylglycine","0.000282258010518076","0.30686891156239","0.000545618404947334","0.439726624065643","-0.157910598446435","-0.0373108170447769","OK_nc","NS"
"mannonate.","6.82513580338093e-51","3.20511221041603e-08","5.44806428540466e-49","5.30406984089579e-07","0.652519833944864","0.199945685900864","OK_sd","C: Status"
"succinimide","0.472036938627011","0.788540089180812","0.528946429163381","0.850595310825407","0.0249459416697431","0.0097965600544241","NS","NS"
"diglycerol","0.147977290350404","0.0552347817478384","0.184903483430478","0.116940179685578","0.0629186224355256","0.0699374282634721","NS","NS"
"lanthionine","0.221357090244768","0.529215426370961","0.265824399524027","0.657642246873071","0.0531316160238686","0.0229799110075921","NS","NS"
"equol.glucuronide","0.0180979989614559","0.73842483452681","0.0265215816314209","0.818973859782685","-0.0232130613967015","0.0121973762565971","OK_nc","NS"
"X2.stearoyl.GPE..18.0..","1.82498639938255e-07","0.107886534600754","5.1061990597157e-07","0.197576981987641","-0.226849096265266","-0.0586762656422786","OK_nc","NS"
"X.R..3.hydroxybutyrylcarnitine","1.40302749990515e-23","3.48839861666843e-11","1.49914040737897e-22","1.5270183621997e-09","0.435224181967497","0.23846755286869","OK_sd","OK_sd"
"N.acetylcarnosine","8.18887442907477e-07","0.00851933900448998","2.11662906671514e-06","0.0252417970067531","0.21443263239582","0.0958724813168534","OK_sd","C: Status"
"margaroylcarnitine..C17..","0.0492885117911735","0.490327311807554","0.066951461962585","0.625939945553011","-0.0855063400815207","0.025191906876769","OK_nc","NS"
"N.methyltaurine","0.121993924998628","0.0397095843411257","0.155296206588309","0.0913320439845892","-0.0659021902099799","-0.0750213000090759","NS","OK_nc"
"histidine.betaine..hercynine..","1.19272500501162e-09","0.000820570104829583","4.18224245943351e-09","0.00356895394953123","-0.264460132452327","-0.121755707051566","OK_sd","C: Status"
"glycohyocholate","7.75719729703312e-22","0.000501882431978922","7.11251130545537e-21","0.0023323782883404","-0.405335764388557","-0.126593157024","OK_sd","C: Status"
"taurohyocholate.","4.35391230639477e-06","0.0417534990681182","1.02752330430916e-05","0.0944324970590606","-0.0987214357289775","-0.0742651331570542","OK_sd","C: Status"
"retinal","0.0222023114276474","0.019286105073764","0.0319158226772432","0.0494730521457423","0.0971543092211833","-0.0853156516544399","OK_sd","OK_sd"
"X2.hydroxydecanoate","3.58960320923644e-09","0.0425869849153959","1.19097593030168e-08","0.0956796995532985","-0.256669705485696","-0.0739657339541084","OK_sd","C: Status"
"X3.methyl.catechol.sulfate..2.","0.652005114671767","0.755673296291564","0.697219023333009","0.835736481717728","-0.018383599418355","0.0113656511534203","NS","NS"
"X4.methylcatechol.sulfate","0.00045791718326163","0.825186226405554","0.000854736750599768","0.874143410798078","-0.152395518620929","0.00806793814352017","OK_nc","NS"
"X3.methyl.catechol.sulfate..1.","0.697436146469152","0.200721765092055","0.739391289655187","0.320657613292897","-0.0169144183172979","0.0467107225964774","NS","NS"
"X3b.hydroxy.5.cholenoic.acid","2.06617303258862e-07","0.079561794282888","5.71038045870217e-07","0.156926387851568","-0.225101147468111","-0.0639747975133974","OK_nc","NS"
"guaiacol.sulfate","0.443186991434915","0.0376295234177106","0.498677236631161","0.0871386745355516","-0.0333541781250235","0.0758254758834701","NS","OK_nc"
"X2.aminooctanoate","8.29097792080034e-09","0.272517107856076","2.65977707766574e-08","0.401962734087712","-0.250597090267994","-0.0400644242695074","OK_nc","NS"
"dimethyl.sulfone","0.00398108936276664","0.961667586911257","0.00654036109597377","0.973902217370754","0.125234503906515","-0.00175552518567709","OK_nc","NS"
"X2.piperidinone","6.70797988131058e-16","6.84653692679376e-08","3.99242486795547e-15","1.03230562329546e-06","0.35119455724909","0.195170632287723","OK_sd","OK_sd"
"N.acetyl.1.methylhistidine.","0.00438641414650392","0.460633868434239","0.00715428365000699","0.596833815491575","0.122250936132061","0.026944863144025","OK_nc","NS"
"indolin.2.one","0.153902478635419","0.0050600560576459","0.19142590605707","0.0165857393000615","0.0620145109887212","0.102124169278566","NS","OK_nc"
"X2.aminophenol.sulfate","4.15115169817767e-10","0.783147863255788","1.543318590254e-09","0.846798127839127","-0.271723161074989","-0.0100526794241813","OK_nc","NS"
"X3.acetylphenol.sulfate","0.000673616407987517","0.432211762414356","0.00123193728522784","0.565584726708082","-0.146104409803582","-0.0286828676773443","OK_nc","NS"
"sphingomyelin..d18.1.14.0..d16.1.16.0..","4.77254349871582e-08","0.012886442746865","1.41714256624888e-07","0.0356148733350219","-0.237427200192877","-0.0906516476260983","OK_sd","C: Status"
"sphingomyelin..d18.2.16.0..d18.1.16.1..","0.000142996321235503","0.00120223845562459","0.000288329878033548","0.00497389507403222","-0.165384586406684","-0.117874584983838","OK_sd","C: Status"
"X3.hydroxyadipate","4.24251124778122e-13","3.16726329159062e-15","2.09348645935968e-12","3.58164690557372e-13","0.315158181831881","0.282114127848168","OK_sd","OK_sd"
"X1.arachidonoyl.GPA..20.4.","0.00147851426194023","0.80023012131327","0.00257223570955499","0.855401323656257","-0.138246174478441","0.00924293685630592","OK_nc","NS"
"X6.oxopiperidine.2.carboxylate","9.42454528047757e-15","2.04447746801826e-05","5.15689836516454e-14","0.000146018732847409","0.336871925079298","0.154666966052281","OK_sd","C: Status"
"S.allylcysteine","0.0273791490605966","0.332057992004772","0.038904194005476","0.463106572610972","0.0952255381346674","-0.0354192404235075","OK_nc","NS"
"N.delta.acetylornithine","0.00575675853525195","0.695986583982231","0.00921217138247275","0.789017372150282","-0.120088602921787","-0.014271977852816","OK_nc","NS"
"acisoga","8.96969887513492e-08","0.207432442343","2.60082935332438e-07","0.32798100979109","0.23250732706985","0.0460236306641259","OK_nc","NS"
"X2.aminoheptanoate","9.93341710136453e-27","9.89340416360554e-05","1.4041298965158e-25","0.000564090313025745","0.465413970028705","0.141490633068153","OK_sd","C: Status"
"benzoylcarnitine.","0.0119257065466818","0.119406229401147","0.0181833525661205","0.213202964864943","-0.109284471132475","0.0568364571053766","OK_nc","NS"
"N.formylanthranilic.acid","0.0935169912179449","0.662175676729203","0.121445651508811","0.764092171191776","0.0729391909709404","-0.0159580475488799","NS","NS"
