"","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin"
"X1.stearoyl.GPE..18.0.","1.96116712416894e-16","0.0155257710122478","0.0680018054617975","6.10662239239956e-08","0.000433135008389027","1.14711370150743e-15","0.0268388168963315","0.112124483610765","1.68086949015947e-07","0.00302971240404077","-0.340665583493348","0.0804202542180512","Inf","Inf","-0.116737548263878","OK_sd","OK_sd","NS","OK_sd","C: Status, AGE, CENTER_C"
"X1.stearoyl.GPG..18.0.","1.13010474597329e-08","0.00462747877725389","0.0291704840532681","2.25402582750588e-07","0.0381049347434915","3.34836711852784e-08","0.00880713702767675","0.0534923606220064","5.7930171362225e-07","0.106615250406016","0.236476429618352","0.0940562163448385","Inf","Inf","0.068946173217556","OK_sd","OK_sd","C: Status, AGE","OK_sd","NS"
"X3.methylcytidine","0.068984411050642","5.39862260585793e-05","2.92945305173641e-11","1.73106064161681e-18","0.455062955852499","0.0901848225392304","0.000143927915052047","2.65017852747088e-10","1.58719546667163e-17","0.613227836238173","0.0753240998488859","-0.133797494970543","Inf","Inf","-0.0248616765920017","C: GENDER, CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"N2.methylguanosine","0.365089056752034","0.00921094080802475","0.296541553781671","0.000773992533459796","0.422749115927237","0.41527732607922","0.0165772502340711","0.388049072788552","0.00126543116615053","0.588380051603345","0.0374262892981719","0.086521220387264","Inf","Inf","-0.0266802422500032","NS","C: CENTER_C","NS","OK_sd","NS"
"N1.Methyl.2.pyridone.5.carboxamide","9.81852719049009e-05","0.000140831113137957","0.239902525718939","0.0346269939568596","0.361140328084975","0.000195649653414024","0.000359225226556782","0.327462816760976","0.0432279952156932","0.531526491552399","0.161339802074694","0.126207258772044","Inf","Inf","-0.0303905988648594","OK_sd","OK_sd","NS","C: AGE","NS"
"X1.docosahexaenoylglycerol..22.6.","0.000184960605284641","0.00584068108658739","0.0122530554842607","0.0291336638507724","0.872575631891995","0.000351528769427533","0.0109525838847173","0.0247431492442585","0.0369135217978508","0.921467029165321","-0.154852124118028","0.0915662807481196","Inf","Inf","-0.00533881024295423","OK_sd","OK_sd","OK_sd","C: Status, AGE","NS"
"gamma.glutamylisoleucine.","1.02123181389933e-44","2.94827627159128e-06","3.82627351293815e-22","2.2394411593972e-14","6.33370415789137e-08","3.46452892865347e-43","9.503113778027e-06","9.1092160650124e-21","1.33286037425526e-13","2.52789310066429e-06","0.581135741310943","0.154659932702871","Inf","Inf","0.178604276132197","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"oleoylcarnitine..C18.1.","0.632468290929783","1.48563754179542e-12","7.26737885241793e-05","4.11521022364856e-28","0.672827620547732","0.675263155618974","1.34400676281093e-11","0.000249152306546709","7.15941060703987e-27","0.784387526703843","-0.0198152545646666","0.232304386407157","Inf","Inf","-0.0140554775150942","NS","OK_sd","OK_sd","OK_sd","NS"
"gamma.glutamyl.2.aminobutyrate","0.609801805766186","0.0834543890141032","4.25856778301211e-05","0.1014115864786","0.184209127963293","0.653554598249723","0.121771619238858","0.000152880330199668","0.117219355069387","0.327617020506146","0.0211446036380989","0.0575717377312043","Inf","Inf","0.0441805999309119","NS","NS","OK_nc","NS","NS"
"X2.methylbutyrylcarnitine..C5.","1.97897597388132e-21","4.37230264608226e-07","1.25039031229984e-08","4.17006895805613e-09","0.000559310953967655","1.59849428366485e-20","1.67068866531597e-06","8.65703904995346e-08","1.34094397537492e-08","0.00366659403156574","0.3937486507675","0.16698419317995","Inf","Inf","0.114483232580058","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"phenol.sulfate","5.23663848975587e-11","0.000160079396932059","0.164311911906164","7.10138929232133e-09","0.00656497988223654","1.91024688994589e-10","0.00040301992882524","0.237456085683348","2.21022597928441e-08","0.0270780477209574","0.271891652369536","0.125160781981377","Inf","Inf","0.0902942464283611","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X1.palmitoleoyl.GPC..16.1..","2.06540998498535e-10","0.0257920777685525","0.164776017030202","5.67971662457966e-07","6.76072176857497e-05","7.14990140210489e-10","0.0425788923746055","0.237873462882962","1.39626367020917e-06","0.000669656893427462","-0.26329065024485","0.0741058834408471","Inf","Inf","-0.13205309990783","OK_sd","C: CENTER_C","NS","OK_sd","C: Status, AGE, CENTER_C"
"hexanoylglycine","7.38735302121733e-10","0.152734576866586","3.86152443794983e-06","0.0825658207773497","0.0124327566568073","2.46305603188991e-09","0.209354364452481","1.79455091174586e-05","0.0965045812186594","0.0446329385801258","-0.252604728846875","0.0475716108014434","Inf","Inf","-0.083061269814137","OK_sd","NS","OK_sd","C: Status, GENDER","C: Status, GENDER"
"glutamine_degradant.","3.52972729341611e-06","2.11719555651341e-06","3.01152893025966e-40","1.28763956275564e-18","0.618490614697562","8.34466888007956e-06","7.04175090732523e-06","2.55415297397647e-38","1.20505302528235e-17","0.741423819915717","-0.192085260132026","0.15686618728791","Inf","Inf","0.0165755418937665","OK_sd","C: GENDER","OK_sd","OK_sd","NS"
"X2.hydroxy.3.methylvalerate","1.41396742444966e-19","0.460982018359203","5.73461391771618e-38","2.21227213677024e-08","8.84189011747306e-05","1.00458313873204e-18","0.542543450922323","4.57757122725933e-36","6.4839163922186e-08","0.000827478957890409","0.374910524581596","-0.0245366027577854","Inf","Inf","0.129943681558246","OK_sd","NS","OK_sd","OK_sd","C: Status"
"testosterone.sulfate","0.057702831403806","8.10171879166192e-06","0.549427079834594","2.15286619256193e-07","0.0820664227992061","0.0768427303385326","2.45402508934938e-05","0.637186947229102","5.55406734468924e-07","0.18622765173666","0.0708190835444764","-0.147727370958416","Inf","Inf","0.0578318825457985","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"homostachydrine.","0.00152419119958614","1.09201927592102e-10","0.921679835947583","1.42083446845211e-18","0.655089914990184","0.00259514110142835","7.40935078712413e-10","0.941494464754165","1.32059751622569e-17","0.771664075209791","-0.131310147364594","0.212367826496887","Inf","Inf","-0.014868620786144","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X1.arachidonoyl.GPC..20.4n6..","5.89608899708716e-10","0.947945460445581","0.127399468621698","0.0646553254346216","0.000165844214342552","1.98044375471467e-09","0.961153034529486","0.190188205632173","0.0769625233462995","0.00134760837642421","-0.256530285298763","0.00217321568746766","Inf","Inf","-0.124870354518409","OK_sd","NS","NS","C: Status","C: Status"
"X2.palmitoleoyl.GPC..16.1..","0.0581117538550365","0.163837200211615","0.0345327981657918","0.16747878462451","0.0129080764954955","0.077235700275499","0.222549630317479","0.0622324131619913","0.187206516256557","0.0459744351821193","-0.0774999147853158","0.0463201762280472","Inf","Inf","-0.0826201106557734","AD","NS","AD","NS","C: GENDER"
"X2.palmitoyl.GPC..16.0..","4.75812402408504e-14","0.0563277828131376","0.528761948925809","2.90597135060308e-06","0.0144689082831491","2.33941097850848e-13","0.0860774789160223","0.621238064668677","6.5943196032916e-06","0.0499600726214588","-0.312249326803995","0.0634641407190728","Inf","Inf","-0.0812658881007734","OK_sd","C: CENTER_C","NS","OK_sd","C: Status, CENTER_C"
"X1.palmitoyl.GPE..16.0.","1.6548541021009e-13","0.00418445394486538","0.137555100141831","0.000172067094968892","0.0082607822314566","7.51049169415022e-13","0.00805433191940755","0.202673475453273","0.000308855883429612","0.0326818702276577","-0.305443514026337","0.0951151791303084","Inf","Inf","-0.0877490291919262","OK_sd","OK_sd","NS","OK_sd","C: Status, AGE, CENTER_C"
"X1.oleoyl.GPE..18.1.","0.509351795515702","0.291159880144687","1.36694488542495e-08","6.91229890425518e-05","0.129558808970408","0.559215523070233","0.370294243070609","9.41596045442464e-08","0.000129737062421498","0.263012653717224","-0.0273368706895572","0.0351264049701281","Inf","Inf","0.05042599385378","NS","NS","OK_sd","OK_sd","NS"
"X1.linoleoyl.GPE..18.2..","4.98444381889688e-06","0.496459469365151","0.0139931575794785","4.47487613631254e-12","0.57864353677742","1.15424748502441e-05","0.574335464559685","0.0278019250883635","2.05844302270377e-11","0.715068187639242","-0.189108427164169","-0.0226347140000883","Inf","Inf","-0.0184850004046489","OK_sd","NS","OK_sd","OK_sd","NS"
"X1.arachidonoyl.GPE..20.4n6..","5.47924276907932e-07","0.0295679498695893","0.000860319110988159","9.03126983414037e-18","0.401794937562694","1.40025092987583e-06","0.0484585845084936","0.00233958523769726","7.38279106320993e-17","0.569500542830036","0.207469351118585","0.0723322609610599","Inf","Inf","0.0279031575280974","OK_sd","C: Status, GENDER","OK_sd","OK_sd","NS"
"N.acetylcitrulline","8.74252405182467e-17","1.20609059656709e-07","0.000271765196180784","0.0500048366494715","0.00136479885455783","5.2262577701877e-16","5.21230872465459e-07","0.000826873029635256","0.0605862172619044","0.00762153105199577","0.344653630713645","0.174816153859554","Inf","Inf","0.106283164515564","OK_sd","OK_sd","OK_sd","C: Status, sitagliptin","C: Status, AGE"
"X2.hydroxypalmitate","0.001271079706941","0.096972216605894","0.426791406166347","0.0173316042520006","0.329674922317606","0.00220007036010069","0.13984197442529","0.519888633902812","0.0228783919941292","0.501279773172131","-0.133480281322077","0.0552049473735849","Inf","Inf","-0.0324387195349567","OK_sd","NS","NS","OK_sd","NS"
"docosapentaenoate..n6.DPA..22.5n6.","0.00211867508086372","3.11915452019128e-06","0.0484770741417788","1.20679562389211e-15","0.763050280651891","0.00354069222257643","9.98276576391408e-06","0.0838004963189729","7.98839834937365e-15","0.846655135604756","0.124833831365821","-0.154281483147191","Inf","Inf","-0.0100350736909018","C: CENTER_C","OK_sd","C: AGE, CENTER_C","OK_sd","NS"
"gulonate.","7.40355469770192e-06","3.86346120988806e-31","0.329884439359824","0.101564534461602","0.503986402690357","1.67165120212671e-05","6.55339607727263e-29","0.422500659466233","0.117296232565441","0.659507761283331","0.185625987070092","0.372338156296259","Inf","Inf","0.0222407281353529","OK_sd","OK_sd","NS","NS","NS"
"isobutyrylglycine","8.64681407994557e-09","0.0021402201803423","0.00611565538126865","0.00245390482802438","0.0204723425414049","2.59022664602343e-08","0.00434122389345964","0.0134504770703105","0.00369994316847676","0.0663030282307551","-0.238277299944326","0.101926941131254","Inf","Inf","-0.077030825865672","OK_sd","OK_sd","OK_sd","C: Status","C: Status, GENDER, CENTER_C"
"glutarylcarnitine..C5.DC.","7.96316820711145e-05","0.0792219032857488","5.04953139335326e-05","0.000864910236411384","0.793062884570385","0.000161524951525415","0.116419066740898","0.000179377332481161","0.00140057660001223","0.867626887290834","-0.163430402326929","0.0583763645514579","Inf","Inf","-0.00873222573004827","OK_sd","NS","OK_sd","OK_sd","NS"
"beta.hydroxyisovaleroylcarnitine","6.17439691557457e-07","2.64369258926191e-07","6.33897035867256e-07","1.19174239717602e-06","0.325447885935383","1.56610404008125e-06","1.05205010077079e-06","3.33410185144134e-06","2.79791424388903e-06","0.496774782018352","0.206514946655608","0.170086425232597","Inf","Inf","0.0327232763328369","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"tiglylcarnitine..C5.1.DC.","0.0357320823857561","7.08939706943394e-15","0.000264863438547011","0.273907449766364","0.288118954350462","0.0491270879407002","8.66694758848816e-14","0.000811331119883281","0.296405430090077","0.452520163256455","0.0869871496256235","0.254782414685455","Inf","Inf","0.0353484425442428","C: AGE, GENDER","OK_sd","OK_sd","NS","NS"
"catechol.sulfate","3.4321104743594e-11","6.30736019218945e-09","0.773970544481239","0.00414807202962887","0.91356202222942","1.26903921354379e-10","3.29195683876965e-08","0.82439405719077","0.0059882273874536","0.947501886268416","-0.274487859747992","0.191551803686354","Inf","Inf","-0.00361319706238431","OK_sd","OK_sd","NS","C: Status","NS"
"cholesterol.sulfate","0.829401869383318","0.1090717159309","3.83671001948088e-28","9.76935821036265e-08","0.0502982541521163","0.854592510822447","0.155636507379844","1.33497833241937e-26","2.61239582102754e-07","0.127977142975203","-0.00893049890357106","0.053300697543082","Inf","Inf","0.06508775453618","NS","NS","OK_sd","OK_sd","NS"
"X7.alpha.hydroxy.3.oxo.4.cholestenoate..7.Hoca.","2.86433897073713e-07","0.00840381087827755","5.97059772444563e-05","2.69959213444218e-05","0.0660017901666441","7.48922540133003e-07","0.0153485482662485","0.000209898992540744","5.41114701098677e-05","0.158802179532156","0.212582232170248","0.0875563939069882","Inf","Inf","0.0611381912366804","OK_sd","C: Status, GENDER","OK_sd","OK_sd","NS"
"X3beta.7alpha.dihydroxy.5.cholestenoate","4.35801045195654e-10","0.318563504004169","0.00257734603213578","0.0237195509531975","0.13337238604183","1.47845504582626e-09","0.399529274430367","0.00620116766951817","0.0304805214426979","0.26694148651735","-0.258484542056287","0.0331919084717923","Inf","Inf","-0.0499306529100452","OK_sd","NS","OK_sd","C: Status","NS"
"N.acetyl.aspartyl.glutamate..NAAG.","2.37938181388449e-06","0.85121740735078","0.302014673080511","0.0594552396358339","0.00928810715643414","5.80723223280802e-06","0.888575878242746","0.394405183776182","0.0710843702077768","0.0358067085547759","-0.195380227920875","-0.00624345076876775","Inf","Inf","-0.0864265364027442","OK_sd","NS","NS","OK_sd","C: Status, CENTER_C"
"tetradecanedioate..C14.DC.","0.663126404525672","2.65431326641658e-05","0.0784435331383875","1.36284220541502e-07","0.92814579273458","0.70466917066667","7.47936253362428e-05","0.12657297796527","3.61206420458628e-07","0.956908447745969","-0.0180484701123698","0.13916690183715","Inf","Inf","0.00300175901356165","NS","OK_sd","NS","OK_sd","NS"
"hexadecanedioate..C16.DC.","0.274402879207107","6.30709844809591e-05","0.0512908306031263","8.48396373801685e-05","0.856876490578719","0.321558468984494","0.000165546084991608","0.0880300705180276","0.000157063285027133","0.909334385697238","-0.0452774022019475","0.132593897002778","Inf","Inf","0.00600333565566655","NS","OK_sd","C: AGE","OK_sd","NS"
"octadecanedioate..C18.DC.","0.037859399073284","2.64778504854989e-05","1.28551934437932e-07","7.70541901468199e-13","0.061453156865752","0.0517895207081112","7.47936253362428e-05","7.7531100014344e-07","3.85839616344039e-12","0.15107234396164","-0.0860100212468612","0.139185184674288","Inf","Inf","0.0621940105677051","C: CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"undecanedioate..C11.DC.","2.54418114170511e-06","6.13993159026606e-05","0.0350813973019082","2.82791160862867e-62","0.00491218728706035","6.16509608802471e-06","0.000161784216854195","0.0631372097330099","1.91873802645455e-60","0.0216423316511068","0.192755615647688","0.132802503196817","Inf","Inf","0.0934230957714369","OK_sd","C: Status","C: Status, AGE","OK_sd","C: CENTER_C"
"X1.myristoylglycerol..14.0.","0.000610081777457806","0.0717660213836388","0.539563437093937","0.00500070838737976","0.0414930980490918","0.00109219125595019","0.106783433133331","0.629568000117346","0.00710571861955427","0.112239123009725","0.141956301909945","0.0598829981099137","Inf","Inf","0.0677800514572276","OK_sd","NS","NS","OK_sd","NS"
"glycerophosphoethanolamine","4.21749392126948e-28","0.854462821581038","0.122483676351951","4.18052318310539e-10","0.00303217600130519","4.89157200954075e-27","0.889874174125456","0.185089475289085","1.53323512418217e-09","0.0149362028875386","-0.45526229079795","-0.00610570885724048","Inf","Inf","-0.0984385153090532","OK_sd","NS","NS","OK_sd","C: Status, CENTER_C"
"glycerophosphoinositol.","0.0151613323910539","0.00910101101963908","0.000451251476410119","0.109330907527102","0.61356670491918","0.0222420843834164","0.0164448361566581","0.00130286862444368","0.125944008076637","0.738129449091602","-0.100587413223047","0.0866573334791313","Inf","Inf","0.0168084405901854","OK_sd","OK_sd","OK_sd","NS","NS"
"X3..3.hydroxyphenyl.propionate","0.0239291319205629","0.765606231225169","0.74252469820557","0.00717814260426993","0.438227501949542","0.0340019183415748","0.817409642621994","0.799053144698619","0.00998026589548596","0.602484732149091","-0.0935259563928056","-0.00992354823683464","Inf","Inf","0.025799549806684","OK_sd","NS","NS","OK_sd","NS"
