"","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB"
"X2.hydroxyoctanoate","0.00785243422878114","0.156703791702644","0.69250138928648","0.0677231724972284","0.0112489972389035","0.0120358429345388","0.213073191723936","0.756621888294488","0.0801922731926168","0.0185028960644753","-0.110740528427745","-0.0473001362728416","Inf","Inf","-0.0845558606149971","AD","NS","NS","C: Status","AD"
"X3.hydroxyoctanoate","1.4949186852123e-13","1.26723277249487e-10","4.24700295824514e-06","0.00359754659280257","1.09799731119799e-12","7.09302327214366e-13","8.54058218444865e-10","1.96695666018384e-05","0.00529487063604456","6.08156061753336e-12","0.307739966763366","0.212448482417195","Inf","Inf","0.234524717025554","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"phenyllactate..PLA.","0.444218735666305","0.680998406000117","6.91739350395227e-24","0.0128785941001892","0.172244367106685","0.496953688622568","0.74405381396309","1.80517365093524e-22","0.0173547688122708","0.218444491741842","0.0318759011239078","0.013737108041224","Inf","Inf","0.0455913778112832","NS","NS","OK_sd","OK_sd","NS"
"palmitoylcarnitine..C16.","0.0114726767265277","1.13693201767897e-15","3.25455290695579e-06","3.51244444451954e-33","0.578253332550015","0.0170893768582854","1.55840075554583e-14","1.53882518980453e-05","8.51140555573753e-32","0.633836649652965","0.105309175974661","0.262980535855298","Inf","Inf","-0.0185761603183473","C: AGE, CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"hexanoylcarnitine..C6.","1.16856201112546e-11","9.87785790015741e-12","0.255900522194207","1.85035809390701e-08","0.000393973258261129","4.57549203231509e-11","7.9315107517832e-11","0.34691009851902","5.44671569074145e-08","0.000800331903383761","0.28259824783875","0.224598988486287","Inf","Inf","0.118018599925162","OK_sd","OK_sd","NS","OK_sd","C: AGE, CENTER_C"
"theanine","3.75530296796032e-06","0.274932798366684","0.408133266640379","0.0150537697767642","0.00650669423070294","9.00343838784834e-06","0.351965856022255","0.503946171820741","0.0199882246448816","0.0111344061425774","-0.145876399094389","-0.0364716227773799","Inf","Inf","-0.0907429653673037","OK_sd","NS","NS","OK_sd","C: Status"
"N.acetylaspartate..NAA.","0.00395321386219194","0.00902757795983118","0.605713379683973","0.257006253061489","0.0686612112863613","0.00641687943898859","0.0163338977219879","0.684390554730351","0.280126494300756","0.0952691858032641","-0.120051418347317","0.0870861841371533","Inf","Inf","-0.0607841088377176","OK_sd","OK_sd","NS","NS","C: Status, AGE"
"dehydroepiandrosterone.sulfate..DHEA.S.","0.292992319026357","6.95730093954448e-31","2.24781819907839e-08","0.00981016501087057","0.265409169787478","0.343046226849669","1.34872248213741e-28","1.52514464807469e-07","0.0134468625452034","0.323594109076018","-0.0438098215991801","-0.372178967802328","Inf","Inf","-0.0372035058926915","NS","OK_sd","OK_sd","C: AGE","NS"
"acetylcarnitine..C2.","3.8463284172605e-05","3.02536700852755e-10","0.195492973617799","1.9128647548843e-07","0.0390008882491693","8.04232305427195e-05","1.91842197690275e-09","0.276337463749327","4.99184129303461e-07","0.0571535694968928","0.171481346373211","0.208133748949487","Inf","Inf","0.0688965973553949","OK_sd","OK_sd","NS","OK_sd","C: AGE, CENTER_C"
"cysteine.s.sulfate","0.000167029094297932","0.659488846483494","0.000129276988063989","7.08816337926284e-78","3.35886625051586e-11","0.00032013909740437","0.724050456859305","0.000428921449395681","8.01553142138306e-76","1.57171775929311e-10","0.156808588253687","0.0147233572324951","Inf","Inf","0.218860260984341","C: GLYCATHB","NS","OK_sd","OK_sd","OK_sd"
"X1.palmitoylglycerol..16.0.","0.814270794671","0.0546173914456799","0.138927674364211","5.72329104011133e-05","0.734001174610132","0.839639413653911","0.0842225002179404","0.204823588680203","0.000108927152053732","0.776336394346024","-0.00979148933706231","0.0641581652563169","Inf","Inf","-0.0113549880467461","NS","C: CENTER_C","NS","OK_sd","NS"
"tartronate..hydroxymalonate.","9.18220821438882e-16","0.900222495860203","5.49383670043668e-11","0.00402029946651417","8.3831793256245e-12","5.04463827810754e-15","0.927564105453527","4.93717642549177e-10","0.00585987795495137","4.18234350914428e-11","-0.334804083357942","0.00418981179328171","Inf","Inf","-0.225356481295605","OK_sd","NS","OK_sd","OK_sd","C: Status"
"oxalate..ethanedioate.","4.32570436624685e-12","0.0205915583629126","0.00302932535210808","3.8088490900289e-30","1.97512691716525e-17","1.7787820681809e-11","0.0349284308730905","0.00722098681993911","7.60089443407238e-29","1.59538525392455e-16","-0.288515990063752","0.07725769281233","Inf","Inf","-0.278260205002156","OK_sd","C: CENTER_C","OK_sd","OK_sd","OK_sd"
"erythritol","1.72812599364483e-12","1.33097047234584e-28","0.0524020245576778","4.46341154896397e-05","1.92490531610108e-11","7.30550458995649e-12","1.29009066498094e-26","0.0898982899175332","8.57910690077069e-05","9.19752293644071e-11","0.293877858263704","0.358367340471394","Inf","Inf","0.221490287675047","OK_sd","OK_sd","C: Status, AGE, GLYCATHB","C: Status","C: Status"
"X2.3.dihydroxypyridine","0.563176076193415","9.46241980298282e-06","0.00913218169368744","1.86616618367695e-07","0.943338584841457","0.610895232129868","2.83454827210766e-05","0.0193027578790247","4.88139208215522e-07","0.949636839488025","0.023833098823979","0.147200404952681","Inf","Inf","-0.00237508652313056","NS","OK_sd","C: AGE","OK_sd","NS"
"saccharin","0.00993657273539388","0.000537583679827198","0.138058476692333","3.62925913177318e-13","0.0672265153626825","0.0148993692839","0.00120727482849051","0.203857837727417","1.95432723881596e-12","0.0934696530196313","0.100972200508393","0.115280190680139","Inf","Inf","0.0611011558893727","C: AGE","OK_sd","NS","OK_sd","C: Status, AGE"
"X3.hydroxymyristate","1.09705367048462e-10","1.23671235370266e-06","0.0529369244060572","0.0146195438395241","7.54897638506545e-10","3.92797316846339e-10","4.34771674604797e-06","0.0904728040541809","0.0194497264610139","3.06705417800414e-09","0.26880562359222","0.161002707742672","Inf","Inf","0.203496924001101","OK_sd","OK_sd","C: Status, AGE, GLYCATHB","OK_sd","C: Status"
"iminodiacetate..IDA.","0.00254718989279638","0.0582872975220517","0.840490213961372","1.29526399759422e-08","0.0228594048102854","0.00421015430514579","0.0888717558847463","0.87801787555472","3.90594054385634e-08","0.0352502412813151","0.0397623638542915","-0.0632127912960552","Inf","Inf","0.0759397279795418","C: CENTER_C","C: CENTER_C","NS","OK_sd","C: Status, AGE, CENTER_C"
"X1.oleoylglycerol..18.1.","0.0464828548030703","0.000128638297909643","0.000823196004662783","0.00056086608527143","0.036728444604392","0.0627010278009607","0.000327508762220236","0.00226128942981254","0.00094194960113036","0.0542334051448966","0.0829410368208637","0.12743331063734","Inf","Inf","0.0697154361233211","C: AGE, GENDER","OK_sd","OK_sd","OK_sd","C: AGE, GENDER"
"X3.methyl.2.oxobutyrate","9.67160496052588e-36","0.441832234129631","1.0539739704393e-07","5.87171756782736e-14","5.3665933688706e-28","1.95715206137355e-34","0.519105057760961","6.44253458507263e-07","3.36199187322436e-13","9.58219368625974e-27","0.519840649446152","-0.0256968501732323","Inf","Inf","0.354585298116783","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X2.oleoylglycerol..18.1.","0.693306770487394","0.00184555214183646","0.011425357250559","0.000416950601986434","0.766622651783824","0.733866838963646","0.00373793172607772","0.0235626288586757","0.000714396422847969","0.805814824531874","0.0164330258655133","0.103780127219691","Inf","Inf","0.00991776427545701","NS","OK_sd","OK_sd","OK_sd","NS"
"homoarginine","3.07077575659714e-09","1.16033276419182e-06","0.000642727546315571","1.50433354408458e-13","4.75532400498236e-08","9.69079698070306e-09","4.11837234463136e-06","0.00182847228584954","8.26469886365497e-13","1.5511958352791e-07","0.246929664564768","-0.161416518360245","Inf","Inf","0.180955847103858","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"homocitrulline","5.32204830654668e-11","9.38286134669393e-21","0.0152610836216544","0.252410313935016","3.36766106496649e-08","1.98407130549007e-10","2.44856593220455e-19","0.0303210695089093","0.275559771528412","1.12708914203535e-07","0.273333680754599","0.30475138977058","Inf","Inf","0.182941346748829","OK_sd","OK_sd","C: Status, AGE, GLYCATHB","NS","C: Status"
"X2.linoleoylglycerol..18.2.","3.57799024555309e-11","0.954692798363331","0.129713580614112","0.000740077128326998","7.99332201854599e-10","1.34870354533765e-10","0.965363731280954","0.193642826065292","0.00121879206691716","3.23789193407967e-09","-0.275788791031899","0.00189857409574731","Inf","Inf","-0.203203231275164","OK_sd","NS","NS","OK_sd","C: Status"
"X3.hydroxydecanoate","1.72066516841905e-10","1.50352008736065e-06","0.00303313374161039","0.000737161564341451","2.84289402178839e-10","5.98703239370423e-10","5.16525761657822e-06","0.00722098681993911","0.0012154656656274","1.20556474611464e-09","0.265950978859416","0.159728092607992","Inf","Inf","0.208445309745086","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"EDTA","0.00259938703719151","0.0598126696196712","0.855810145278254","1.29526399759422e-08","0.025339708274643","0.00429120220130035","0.0909930411142307","0.891961879525799","3.90594054385634e-08","0.0387666111935632","0.0396812988923052","-0.0628343404974209","Inf","Inf","0.0746223100485381","C: CENTER_C","C: CENTER_C","NS","OK_sd","C: Status, AGE, CENTER_C"
"N.acetylglycine","8.04726796835194e-41","0.470474819914704","4.58777077116805e-06","0.00010247034124985","2.38457409793705e-31","2.18402852661072e-39","0.545806959104924","2.1103745547373e-05","0.000189702937347949","5.30470008344356e-30","-0.557304242592689","0.0241137501288362","Inf","Inf","-0.374913246152181","OK_sd","NS","OK_sd","C: Status, GLYCATHB","C: Status"
"ribonate","3.01272123982246e-19","3.18133212402326e-15","0.0038967488850801","0.00312702378905433","1.12384895783589e-21","2.12930350127035e-18","4.0346427030837e-14","0.00911704868457533","0.00465792676371759","1.26038267420107e-20","0.373582086959543","0.258939405507006","Inf","Inf","0.311634715057407","OK_sd","OK_sd","C: Status, AGE, GLYCATHB","C: Status","OK_sd"
"threonate","1.62616531502282e-09","0.00169146054989761","0.240956008272953","9.9096261567749e-23","6.11756240412508e-14","5.30458253001436e-09","0.00346042175818196","0.329946824648232","1.28070120902319e-21","3.93437544189466e-13","-0.251243478613326","0.104629737981461","Inf","Inf","-0.246918883792916","OK_sd","C: CENTER_C","NS","OK_sd","OK_sd"
"galactonate","0.985118748318626","2.00036793297956e-06","0.126900220439655","0.262495963380797","0.915313156356825","0.987654969241035","6.60462113151645e-06","0.190490707009526","0.284965617846193","0.929005200580562","-0.000781697847725249","0.157847026554298","Inf","Inf","0.00355352660915243","NS","OK_nc","NS","NS","NS"
"indoleacetate","0.0779453098509664","0.000339708404504647","5.95690711914312e-06","4.03048569608301e-08","0.0334741546348876","0.102591450502193","0.000804510130737881","2.66782935995948e-05","1.13472387750719e-07","0.050137337571239","-0.0734332748507536","0.119304187442595","Inf","Inf","-0.0709665757090773","NS","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"X1.linoleoylglycerol..18.2.","9.65151087624744e-06","0.611429347316572","0.0441409965987127","0.0110679364201334","0.000440437752295188","2.17559804967903e-05","0.680089855990646","0.0774007329827956","0.0150643828707333","0.000886756720867315","-0.184324352493616","0.0169757448729047","Inf","Inf","-0.117043003853348","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X2.palmitoylglycerol..16.0.","0.000277989961244695","0.332513998271482","0.104767497887458","0.00142558417871319","0.000209515232710038","0.000521759858103806","0.414344807763454","0.162108887837264","0.00223385419227921","0.000447031715074719","-0.151400397218314","0.0323746519406741","Inf","Inf","-0.123411505374323","OK_sd","NS","NS","OK_sd","C: Status"
"X1.methylhistidine","3.48847408262242e-06","4.33108785235579e-15","5.6050570107176e-05","0.618797484724834","0.0633961561787783","8.40827589719116e-06","5.34298746876983e-14","0.000199634182770178","0.638561358761673","0.088325034840454","0.193276240438677","0.257713968324416","Inf","Inf","0.0619757318205186","OK_sd","OK_sd","OK_sd","NS","C: AGE, GENDER"
"butyrylcarnitine..C4.","2.38953986470755e-23","5.11880440812183e-05","0.12568436668625","0.00117773642434954","2.25572252156584e-12","2.14742092477361e-22","0.000137548863006363","0.188874513392294","0.00187141490379663","1.20988753429441e-11","0.414699393749891","0.134725783278854","Inf","Inf","0.231322007881116","OK_sd","OK_sd","NS","C: Status","OK_sd"
"isobutyrylcarnitine..C4.","0.059066128102083","3.36481784393364e-06","0.137011592846887","0.00062901190768531","0.224044790520625","0.0784273344760535","1.07436654452187e-05","0.202753251355753","0.00105119354523272","0.278925486914209","-0.0786388034811611","0.154363461137404","Inf","Inf","-0.0406130302425419","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X7.ketodeoxycholate","0.000232922606230536","0.10732001805203","0.543851740719781","1.56837742585947e-09","8.56781229718564e-08","0.000439604974485171","0.152394193780466","0.633155362645199","5.33405555611856e-09","2.72923034912698e-07","0.129501276773151","0.0537743134947622","Inf","Inf","0.17751632901279","C: GLYCATHB","NS","NS","OK_sd","OK_sd"
"glycolithocholate","0.000760614779578178","1.47471183745846e-09","0.567078183183555","0.0222740213197804","0.100416444645323","0.00135098724592616","8.58877237524088e-09","0.651970000833162","0.0289242554363082","0.135452400977837","0.138013097781715","0.200030319331971","Inf","Inf","0.0548573406769542","OK_sd","OK_sd","NS","OK_sd","NS"
"androsterone.sulfate","0.320275222184902","1.42936601437021e-10","0.00137163145979737","0.0472071593849665","0.237945660569369","0.37051447272371","9.50808667402145e-10","0.00352519676315347","0.0575562581180588","0.293005681844495","-0.0414068245117283","-0.211857009034809","Inf","Inf","-0.0394212880390189","NS","OK_sd","OK_sd","C: AGE","NS"
"X2.pyrrolidinone","0.0098417516104622","0.774485045944005","0.0223113797085637","2.65913414489513e-93","0.127245696037623","0.0147898747900301","0.824295064585109","0.0423448143559733","5.15492147803243e-91","0.167480513601411","-0.107532672074858","-0.00957418752827865","Inf","Inf","0.0509296116434728","OK_sd","NS","OK_sd","OK_sd","NS"
"indolepropionate","4.53785823853201e-39","0.00481381239875387","0.129191519154389","3.6973635208018e-05","1.95837881088339e-28","1.11961338721599e-37","0.00914894037130113","0.193288744754692","7.29261961879076e-05","3.70131223082904e-27","-0.544675479586106","-0.0940016677611433","Inf","Inf","-0.357324845026269","OK_sd","C: Status","NS","OK_sd","C: Status"
"N..2.furoyl.glycine","4.00305842623561e-05","8.49787492783705e-11","2.89675593849372e-06","0.0739090384054987","0.000768469428214809","8.34431687312093e-05","5.88347769238514e-10","1.37926238895999e-05","0.0870612544411994","0.00150045037998201","0.170612793209072","0.214399358105653","Inf","Inf","0.112057445906267","OK_sd","OK_sd","OK_sd","C: AGE, GENDER","C: Status, AGE"
"trigonelline..N..methylnicotinate.","0.000185483517079961","8.77889940356154e-17","0.560447584081037","4.05580709360638e-33","4.73395723346829e-08","0.000353017016377989","1.40152546948624e-15","0.648360930603553","9.65566706319976e-32","1.54794697971481e-07","-0.155714211266872","0.27274879561779","Inf","Inf","-0.180981902408842","C: CENTER_C, GLYCATHB","OK_sd","NS","OK_sd","C: CENTER_C"
"dodecanedioate..C12.DC.","0.000415690257697657","2.63679475950611e-06","0.186916683182524","4.78281568088308e-18","8.69567548439684e-05","0.000769565729462102","8.56012078624351e-06","0.265597841967209","4.2144681032197e-17","0.000195041845162422","-0.147046050688763","0.156006083089857","Inf","Inf","-0.130578736943402","AD","OK_sd","NS","OK_sd","C: CENTER_C"
"glutamate..gamma.methyl.ester","0.269327455838316","0.00381088381726388","8.03856109732677e-06","0.130575870773563","0.357272722370055","0.316979494859145","0.00737713172614419","3.49625878495911e-05","0.149151057777547","0.417947486427728","0.0459522527373901","0.0964633219699756","Inf","Inf","0.0307555338405769","NS","OK_sd","OK_sd","NS","NS"
"N.acetyltyrosine","2.8988039888476e-11","7.84864381339866e-07","0.00091388475747744","0.0020541033992438","1.46050889123386e-05","1.09879246169447e-10","2.89418740619076e-06","0.00247533256666045","0.00315990825355615","3.57745589423168e-05","0.277080040069253","0.163931796229245","Inf","Inf","0.144091428825323","OK_sd","OK_sd","OK_sd","C: Status","C: CENTER_C"
"X1.3.dimethylurate","0.458268685452123","3.45695065372414e-11","0.101222357295748","3.43791405580903e-24","0.022013475967712","0.510986529300354","2.54673619433797e-10","0.157341052520425","4.76045854462537e-23","0.0341007841189328","0.0308915408712167","0.218723374352862","Inf","Inf","-0.0764174727077202","NS","OK_sd","NS","OK_sd","C: CENTER_C"
