"","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB"
"bilirubin..E.Z.or.Z.E..","8.78333941691339e-18","4.55580689834372e-15","5.7028667888763e-17","3.23676961311645e-14","-0.35777441937221","-0.257512430209768","OK_sd","C: Status"
"N.methylproline","0.125697877030316","0.0558354085881972","0.157354261190164","0.0784354549215151","-0.0637923347288087","-0.0638386990793878","NS","OK_nc"
"beta.cryptoxanthin","2.78571295825095e-23","4.90920753115362e-12","2.4869818975964e-22","2.53300175656862e-11","-0.414062454762856","-0.227808388580383","OK_sd","C: Status"
"X5alpha.androstan.3beta.17beta.diol.disulfate","2.13281476183136e-10","4.99697162289186e-07","7.40212182047354e-10","1.43056761440174e-06","0.264578664860076","0.16679016333277","OK_sd","C: Status"
"X5alpha.pregnan.3beta.20alpha.diol.disulfate","0.97116949607025","0.210307073837651","0.975854567498711","0.262545261451419","-0.00151128250560223","-0.041843831831408","NS","NS"
"glycocholenate.sulfate.","0.000138724807099204","3.60658255095408e-06","0.000270473510393131","9.3757328000856e-06","0.158730985923648","0.153892865476545","C: GLYCATHB","OK_sd"
"taurocholenate.sulfate.","0.000102238924107943","9.06219532837821e-05","0.000203727195322289","0.000201927734985373","-0.161846196605694","-0.130250452857091","AD","AD"
"androstenediol..3beta.17beta..disulfate..1.","2.63758976198574e-13","1.50748361702e-08","1.19157046769627e-12","5.36917393253581e-08","0.304578433245899","0.187483991390724","OK_sd","C: Status"
"pregnenediol.disulfate..C21H34O8S2..","0.00189847983745845","0.0718733852692026","0.00318053967831002","0.0992189051986856","0.129373888975744","0.0600934983789125","OK_sd","C: Status"
"androstenediol..3beta.17beta..disulfate..2.","2.06261585846471e-08","0.000160765224418419","6.01928972029378e-08","0.000347940047106529","0.233553945837025","0.125609949208696","OK_sd","C: Status"
"X21.hydroxypregnenolone.disulfate","0.0222814054434164","0.543831842471682","0.0321172297460656","0.603911465003333","0.0952107978529365","0.0202829790516647","OK_nc","NS"
"X5alpha.androstan.3alpha.17alpha.diol.disulfate","0.000143528247324834","0.000978349455763464","0.000279437348091535","0.00188048188593629","0.123716712699984","0.109831640728936","OK_sd","C: Status"
"X5alpha.androstan.3alpha.17alpha.diol.monosulfate","0.467438788439375","0.431724560721396","0.519078916458455","0.493971525209895","-0.0300693105424983","-0.0262693638119371","NS","NS"
"X5alpha.pregnan.3beta.20beta.diol.monosulfate..1.","0.0167430678953332","0.000945088291118879","0.0245095395188427","0.00182430271841866","-0.0996577900533292","-0.110152940202423","AD","AD"
"X5alpha.pregnan.3beta.20alpha.diol.monosulfate..1.","4.74199643686717e-05","8.98956685386861e-05","9.85434787875765e-05","0.00020063885231414","-0.0482973462805658","-0.130314497360354","OK_sd","C: Status"
"X5alpha.pregnan.3beta.20alpha.diol.monosulfate..2.","3.03504043205729e-07","3.92716239570652e-08","7.96624732360106e-07","1.29979496853018e-07","-0.213334028175865","-0.182059620389546","OK_sd","OK_sd"
"X5alpha.pregnan.diol.disulfate","0.644782487175085","0.559764285693572","0.68949553593112","0.6195759671176","0.0186623123201371","-0.0194866522888957","NS","NS"
"X5alpha.androstan.3alpha.17beta.diol.disulfate","3.82387453316807e-08","9.41853919064622e-08","1.09242057715981e-07","2.99319852030607e-07","0.227051377814836","0.176956999052831","OK_sd","C: Status"
"X5alpha.androstan.3alpha.17beta.diol.monosulfate..1.","4.83023159346471e-06","0.000103150240765611","1.14192060493582e-05","0.000227972111920088","0.190450547478011","0.129215765067147","OK_sd","C: Status"
"X5alpha.androstan.3beta.17alpha.diol.disulfate","0.000447738216493252","0.0013066036777188","0.000821186343731305","0.00244897954511658","-0.146154336106913","-0.107110559277525","OK_sd","C: Status"
"X5alpha.androstan.3beta.17beta.diol.monosulfate..2.","3.21596707207242e-05","0.00226935933491882","6.8402309040788e-05","0.00408424485077565","0.173131597385076","0.101740873113475","OK_sd","C: Status"
"androstenediol..3alpha..17alpha..monosulfate..2.","0.00262890515413949","0.0435443393644185","0.00432939841525156","0.0628613494867191","0.125309060167573","0.0673738715377593","OK_sd","C: Status"
"androstenediol..3alpha..17alpha..monosulfate..3.","0.0381597557445344","0.0330007505281516","0.0526247851070459","0.0495376310472364","0.0863631362875721","0.0711571455185577","AD","AD"
"androstenediol..3beta.17beta..monosulfate..1.","4.80712635862004e-05","0.000833866042486356","9.97441967683088e-05","0.00162346659921662","0.169327334526146","0.111309062531296","OK_sd","C: Status"
"androstenediol..3beta.17beta..monosulfate..2.","0.0711355385119113","0.542380035581907","0.0939016787555094","0.603286646134957","0.075170381179032","-0.0203561107349674","OK_nc","NS"
"X5alpha.pregnan.3beta.ol.20.one.sulfate","0.051675081035957","0.0916785200825614","0.0691549161398359","0.124782098046174","-0.0635954626782705","-0.0563166485879172","OK_nc","NS"
"pregnenediol.sulfate..C21H34O5S..","0.150824182597256","0.0344081523269738","0.187082646969357","0.0511972178812538","-0.0598491033636169","-0.0705972457577271","NS","OK_nc"
"X2.hydroxyglutarate","0.111720799039637","0.30301726586656","0.141554737905497","0.36196692762405","0.066259025714964","0.034408778200239","NS","NS"
"gamma.CEHC","2.87900730480953e-05","2.58747701333986e-06","6.16216547732892e-05","6.87124521937807e-06","-0.174243345435174","-0.156132587155346","C: GLYCATHB","OK_sd"
"N.acetyl.beta.alanine","7.56504273901498e-05","0.000252315128905237","0.000152537340220555","0.000529198809774971","0.164868761616899","0.121846778607401","OK_sd","C: Status"
"X5.methylthioribose..","0.986469522554721","0.11958604051599","0.987925566130447","0.158629772219157","0.000712213594594058","-0.0519788126101075","NS","NS"
"sphingomyelin..d18.1.18.1..d18.2.18.0.","0.172503280289537","0.538366184918732","0.211269811690344","0.599805347237044","0.0568323287068402","0.0205588092104576","NS","NS"
"palmitoyl.sphingomyelin..d18.1.16.0.","2.38927679648083e-34","2.34167679688093e-23","4.32299815043265e-33","3.08510234307517e-22","-0.509093751628537","-0.323743156101069","OK_sd","C: Status"
"cysteine.sulfinic.acid","5.23296117536039e-06","1.04322163873031e-07","1.22856891262354e-05","3.30759757887156e-07","0.1897557049467","0.17635105544911","C: GLYCATHB","OK_sd"
"X3.hydroxyhippurate","0.0643693180141489","0.168543440731957","0.0853853025857283","0.214602973101046","-0.0770522463680002","-0.0459874630027808","OK_nc","NS"
"X16a.hydroxy.DHEA.3.sulfate","7.49694494601816e-08","0.0012116840507757","2.07619475341768e-07","0.00227736185166569","0.224063554930197","0.107825770321703","OK_sd","C: Status"
"X17alpha.hydroxypregnenolone.3.sulfate","0.000121630543574654","0.000218151016501164","0.000239553915284188","0.000463272189971955","0.156912814633384","0.123073054577971","OK_sd","C: Status"
"pregnenolone.sulfate","0.257081799001492","0.137908039010197","0.304947553535861","0.179943470131575","-0.0472145500026057","-0.0495478602032727","NS","NS"
"X5.HEPE","0.0266223778182705","0.00946692368363961","0.0376710810212649","0.0158209549737672","0.0873243351225529","0.0865448201960985","AD","AD"
"X5.HETE","8.84225471105542e-06","6.78078925906549e-07","2.00651164597027e-05","1.91698563011497e-06","0.179738391786961","0.164863000693329","C: GLYCATHB","OK_sd"
"andro.steroid.monosulfate.C19H28O6S..1..","0.000240658700348956","0.313949276276684","0.000452945709255941","0.373382268104697","0.152952212204909","0.0336403640704549","OK_nc","NS"
"ergothioneine","0.0493834618652055","0.797356157739958","0.0663498591594889","0.831677406651132","-0.0818698212517588","-0.00858032693110765","OK_nc","NS"
"X12.HETE","0.698581743111217","0.297811388050522","0.737150408555149","0.356375708628359","-0.0161029756631403","0.0347811671363359","NS","NS"
"S.methylmethionine","5.66519529993652e-09","1.93537686067493e-05","1.73145721216528e-08","4.67314306038414e-05","-0.241278278643436","-0.142040200081934","OK_sd","C: Status"
"indole.3.carboxylate","0.36596241715869","0.870705005454083","0.418022727343722","0.893081400152072","0.0376373037793643","-0.00543900886687456","NS","NS"
"X13.HODE...9.HODE","0.242778449692943","0.012100094489695","0.288991540555547","0.0196880434322736","0.0486621386095043","0.0837030886262442","NS","OK_nc"
"tridecenedioate..C13.1.DC..","0.18369862831148","0.2336658636093","0.223970385102137","0.288783767684717","-0.0553847400999415","-0.0397828196905198","NS","NS"
"N.acetyl.3.methylhistidine.","0.420293974909502","0.13715844517163","0.47291784738988","0.17931022167428","0.0319511757314665","0.0496422523597383","NS","NS"
"X4.cholesten.3.one","5.01249597089208e-08","4.61449220905042e-05","1.42003278340304e-07","0.000106494318497983","0.226779231156739","0.135523542163755","OK_sd","C: Status"
"N.acetyl.cadaverine","8.77570544937102e-23","4.82062471164376e-18","7.58511611133533e-22","4.0630979712426e-17","0.370623215847042","0.283358724593483","OK_sd","C: Status"
"cinnamoylglycine","1.68647186725022e-39","7.40957235902274e-33","4.31800438463876e-38","1.86199809096183e-31","-0.547779109559296","-0.383602384638518","OK_sd","OK_sd"
"stearoyl.ethanolamide","0.152132608149414","0.144603728539756","0.188533286994296","0.187239751553864","0.0596580216675062","-0.048721728203168","NS","NS"
"cis.4.decenoylcarnitine..C10.1.","0.706805332073132","0.56784054213867","0.74373279165088","0.624946971356185","0.0156744894354983","0.0190871992039704","NS","NS"
"X2S.3R.dihydroxybutyrate","0.707012012696857","0.663061051050525","0.74373279165088","0.712974521612966","0.0156629087266431","-0.014558699618042","NS","NS"
"X.16.or.17..methylstearate..a19.0.or.i19.0.","0.0452438179035542","0.116805635362944","0.0612122242224557","0.155245100085715","0.0834158458839266","0.0523726644048988","OK_nc","NS"
"X2R.3R.dihydroxybutyrate","6.55782985490147e-08","0.000893791453135783","1.83484022950542e-07","0.00173515737039379","0.225065286246171","0.110669574025501","OK_sd","OK_sd"
"dexpanthenol","2.22481795326954e-10","2.51136676187526e-09","7.70172949639479e-10","9.73692770247064e-09","-0.255204081041801","-0.197229365785422","OK_sd","C: Status"
"X4.methylbenzenesulfonate","2.91274671704262e-13","7.11246671501605e-09","1.30880705133339e-12","2.62272210116217e-08","-0.184822322974389","-0.191630405420169","OK_sd","C: Status"
"alpha.ketoglutaramate.","0.0181635588730615","0.00898216051526461","0.0265229961845523","0.0150941721830353","-0.0984070734969687","-0.087143479144199","C: GLYCATHB","OK_sd"
"X2.3.dihydroxyisovalerate","0.00359561598892987","0.00213959621694955","0.00587861553852752","0.00386608797123907","-0.121290554194822","-0.102325342099265","AD","AD"
"X3.methylglutaconate","0.00141634943495317","0.0954563688635866","0.00244216795836271","0.129404887660227","0.132940747303142","0.0556726426620923","OK_nc","NS"
"X5..galactosylhydroxy..L.lysine","3.20070666176971e-09","0.0055165172772986","1.00773989327645e-08","0.00947584043708127","0.246645937197816","0.0925402441206313","OK_sd","OK_sd"
"cysteinylglycine.disulfide.","7.54659107512365e-06","0.0612310176547524","1.72985204205115e-05","0.0853961880344285","0.186524687176102","0.0624895468753518","OK_sd","OK_sd"
"isoursodeoxycholate","1.29187847695493e-26","2.16031083672318e-15","1.39133261367289e-25","1.59322924208335e-14","0.444797656064528","0.260467692034325","OK_sd","C: Status"
"formiminoglutamate","5.91689758691394e-47","5.77579782155445e-42","2.59007420175555e-45","2.30522283642629e-40","0.599458022825577","0.431214117208526","OK_sd","C: Status"
"hydantoin.5.propionate","1.6321226451807e-19","4.15473111061863e-18","1.19074754274743e-18","3.54589315541477e-17","0.376384618502499","0.2838900322151","OK_sd","C: Status"
"sulfate.","0.025678127261495","0.494643368565404","0.036372879638673","0.554278324643479","0.0929409789173195","0.0228188927079953","OK_nc","NS"
"X4.hydroxyglutamate","1.68904435266164e-77","1.28966891232121e-55","5.73008296640461e-75","8.33371768580897e-54","0.776156478538051","0.490802598974098","OK_sd","C: Status"
"L.urobilin","0.0667263676826387","0.168219127365134","0.0882531003365894","0.214542627663992","0.0715166675352198","0.0460224812542774","OK_nc","NS"
"pantoate","0.764227453519096","0.801212033023685","0.797513808774944","0.834416522496655","0.0124840041458938","-0.00841353817886553","NS","NS"
"norcotinine","0.230717507951626","0.612150598045406","0.275601811875314","0.664832384597366","0.024105245482076","0.0169413928945393","NS","NS"
"hydroxycotinine","0.32990359982822","0.814000409077595","0.380356146955731","0.841919630425531","0.023833098823979","0.00786183788745703","NS","NS"
"S.methylcysteine","2.62186212655713e-07","6.31339961833098e-12","6.97543645741559e-07","3.23293708757552e-11","-0.214480518352528","-0.226659257845148","C: GLYCATHB","OK_sd"
"androsterone.glucuronide","7.0476662530125e-05","0.0477485863669326","0.000143168908762544","0.0677782831218139","0.165569394502638","0.0660799084157536","OK_sd","C: Status"
"argininate.","1.34419574763308e-17","4.66910248423357e-18","8.56372596027269e-17","3.9599825444406e-17","0.355736214613697","0.283472965236496","OK_sd","OK_sd"
"solanidine","0.700106079041923","0.639260064126455","0.738184886759821","0.690116075592362","0.0126113919433009","0.0156626996588906","NS","NS"
"X2.oxoarginine.","2.53398201443918e-25","5.96210729428484e-25","2.60501029817725e-24","8.51639957720476e-24","0.433135882247352","0.33473776270668","OK_sd","C: Status"
"cis.4.decenoate..10.1n6..","0.236612399928151","0.0307840056929722","0.28239492234169","0.0465706752791117","0.0493048679509673","0.0720818756567597","NS","OK_nc"
"leukotriene.B5","8.79681106213089e-06","5.97096526652236e-08","1.99954315097347e-05","1.92919044444544e-07","0.181707112292343","0.179633792167546","C: GLYCATHB","OK_sd"
"ethyl.glucuronide","0.333085995209056","0.92638738396739","0.383699232172062","0.935347976223027","0.0349447889705329","-0.00308742088972128","NS","NS"
"X1.lignoceroyl.GPC..24.0.","3.22973326507386e-55","5.13450226556796e-38","2.43486002261401e-53","1.65893323199422e-36","-0.651988118192715","-0.411509846484046","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..GPC..P.16.0..","8.85436096073696e-64","1.16891690311918e-57","1.09230616579273e-61","9.33070727960426e-56","-0.702317878877366","-0.498787012793972","OK_sd","OK_sd"
"X1.methyl.5.imidazoleacetate","0.59884254122642","0.0920388067974258","0.643411978182306","0.125146954733574","0.0219164915084453","0.0562543231931392","NS","NS"
"glycoursodeoxycholate","8.91759388942835e-12","7.14588563210097e-08","3.54873164456137e-11","2.29785943193389e-07","0.284219547078477","0.178583633141592","OK_sd","C: Status"
"tauroursodeoxycholate","1.25745248736644e-05","0.000373564565737865","2.80190972964903e-05","0.000768071387433762","0.13614860365603","0.118481500770826","OK_sd","C: Status"
"S.methylcysteine.sulfoxide","0.00635871073520365","5.80960556959335e-05","0.0099524457527928","0.000131613268079102","-0.113670447768108","-0.133746037226694","C: GLYCATHB","OK_sd"
"X.14.or.15..methylpalmitate..a17.0.or.i17.0.","0.126041633216621","0.369700792378017","0.157639167073692","0.430365492778717","0.0637344311845329","0.0299694309280607","NS","NS"
"eicosanedioate..C20.DC.","1.94271855475079e-05","0.00145592729321003","4.23837472475372e-05","0.00270272686304517","-0.177931801205552","-0.106076928296359","OK_sd","C: Status"
"docosadioate..C22.DC.","0.143267007137026","0.033922629561297","0.17852463607433","0.0507322158807793","0.0609782224769979","0.070788152620518","NS","OK_nc"
"X16.hydroxypalmitate","0.861182199160554","0.45170320619294","0.880651276760265","0.512938285191481","-0.00729005622434148","0.025144924726651","NS","NS"
"oleoyl.linoleoyl.glycerol..18.1.18.2...1.","2.92545296239426e-20","3.11373462029336e-15","2.23024700560057e-19","2.28396642148005e-14","0.384137903081048","0.259024472841786","OK_sd","C: Status"
"oleoyl.linoleoyl.glycerol..18.1.18.2...2.","5.0337297759672e-21","7.79102388763017e-16","3.9713786662718e-20","5.90637956173975e-15","0.391920139431735","0.264447561556068","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..GPE..P.16.0..","4.28319513142345e-21","5.88359202967147e-14","3.41899752549507e-20","3.8019211353639e-13","-0.392626562671901","-0.247081636984838","OK_sd","C: Status"
"X1..1.enyl.stearoyl..GPE..P.18.0..","7.67387630064465e-31","5.07829771445137e-18","1.11972582150267e-29","4.25385802377192e-17","-0.480987371236993","-0.283172342228491","OK_sd","C: Status"
